participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,leader1.1.player.id_in_group,leader1.1.player.role,leader1.1.player.payoff,leader1.1.player.treat,leader1.1.player.rol,leader1.1.player.galera,leader1.1.player.contribution,leader1.1.player.s1,leader1.1.group.id_in_subsession,leader1.1.group.total_contribution,leader1.1.group.individual_share,leader1.1.group.final,leader1.1.subsession.round_number,leader1.2.player.id_in_group,leader1.2.player.role,leader1.2.player.payoff,leader1.2.player.treat,leader1.2.player.rol,leader1.2.player.galera,leader1.2.player.contribution,leader1.2.player.s1,leader1.2.group.id_in_subsession,leader1.2.group.total_contribution,leader1.2.group.individual_share,leader1.2.group.final,leader1.2.subsession.round_number,leader1.3.player.id_in_group,leader1.3.player.role,leader1.3.player.payoff,leader1.3.player.treat,leader1.3.player.rol,leader1.3.player.galera,leader1.3.player.contribution,leader1.3.player.s1,leader1.3.group.id_in_subsession,leader1.3.group.total_contribution,leader1.3.group.individual_share,leader1.3.group.final,leader1.3.subsession.round_number,leader1.4.player.id_in_group,leader1.4.player.role,leader1.4.player.payoff,leader1.4.player.treat,leader1.4.player.rol,leader1.4.player.galera,leader1.4.player.contribution,leader1.4.player.s1,leader1.4.group.id_in_subsession,leader1.4.group.total_contribution,leader1.4.group.individual_share,leader1.4.group.final,leader1.4.subsession.round_number,leader1.5.player.id_in_group,leader1.5.player.role,leader1.5.player.payoff,leader1.5.player.treat,leader1.5.player.rol,leader1.5.player.galera,leader1.5.player.contribution,leader1.5.player.s1,leader1.5.group.id_in_subsession,leader1.5.group.total_contribution,leader1.5.group.individual_share,leader1.5.group.final,leader1.5.subsession.round_number,leader1.6.player.id_in_group,leader1.6.player.role,leader1.6.player.payoff,leader1.6.player.treat,leader1.6.player.rol,leader1.6.player.galera,leader1.6.player.contribution,leader1.6.player.s1,leader1.6.group.id_in_subsession,leader1.6.group.total_contribution,leader1.6.group.individual_share,leader1.6.group.final,leader1.6.subsession.round_number,leader1.7.player.id_in_group,leader1.7.player.role,leader1.7.player.payoff,leader1.7.player.treat,leader1.7.player.rol,leader1.7.player.galera,leader1.7.player.contribution,leader1.7.player.s1,leader1.7.group.id_in_subsession,leader1.7.group.total_contribution,leader1.7.group.individual_share,leader1.7.group.final,leader1.7.subsession.round_number,leader1.8.player.id_in_group,leader1.8.player.role,leader1.8.player.payoff,leader1.8.player.treat,leader1.8.player.rol,leader1.8.player.galera,leader1.8.player.contribution,leader1.8.player.s1,leader1.8.group.id_in_subsession,leader1.8.group.total_contribution,leader1.8.group.individual_share,leader1.8.group.final,leader1.8.subsession.round_number,leader1.9.player.id_in_group,leader1.9.player.role,leader1.9.player.payoff,leader1.9.player.treat,leader1.9.player.rol,leader1.9.player.galera,leader1.9.player.contribution,leader1.9.player.s1,leader1.9.group.id_in_subsession,leader1.9.group.total_contribution,leader1.9.group.individual_share,leader1.9.group.final,leader1.9.subsession.round_number,leader1.10.player.id_in_group,leader1.10.player.role,leader1.10.player.payoff,leader1.10.player.treat,leader1.10.player.rol,leader1.10.player.galera,leader1.10.player.contribution,leader1.10.player.s1,leader1.10.group.id_in_subsession,leader1.10.group.total_contribution,leader1.10.group.individual_share,leader1.10.group.final,leader1.10.subsession.round_number,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.crt1,survey.1.player.crt2,survey.1.player.crt3,survey.1.player.crt,survey.1.player.extraversion,survey.1.player.agreeableness,survey.1.player.conscientiousness,survey.1.player.neuroticism,survey.1.player.openness,survey.1.player.alt,survey.1.player.pr,survey.1.player.nr,survey.1.player.tr,survey.1.player.bf1,survey.1.player.bf2,survey.1.player.bf3,survey.1.player.bf4,survey.1.player.bf5,survey.1.player.bf6,survey.1.player.bf7,survey.1.player.bf8,survey.1.player.bf9,survey.1.player.bf10,survey.1.player.al1,survey.1.player.pr1,survey.1.player.nr1,survey.1.player.nr2,survey.1.player.nr3,survey.1.player.tr1,survey.1.player.pr2,survey.1.player.al2,survey.1.player.com1,survey.1.player.com2,survey.1.player.com3,survey.1.player.com4,survey.1.player.com5,survey.1.player.com,survey.1.player.che,survey.1.player.rul,survey.1.group.id_in_subsession,survey.1.subsession.round_number,svo.1.player.id_in_group,svo.1.player.role,svo.1.player.payoff,svo.1.player.q1,svo.1.player.q2,svo.1.player.q3,svo.1.player.q4,svo.1.player.q5,svo.1.player.q6,svo.1.player.svo,svo.1.player.svo_type,svo.1.group.id_in_subsession,svo.1.subsession.round_number,end.1.player.id_in_group,end.1.player.role,end.1.player.payoff,end.1.player.info,end.1.player.pay,end.1.player.gender,end.1.player.age,end.1.group.id_in_subsession,end.1.subsession.round_number,introleader1.1.player.id_in_group,introleader1.1.player.role,introleader1.1.player.payoff,introleader1.1.player.treat,introleader1.1.player.galera,introleader1.1.player.rol,introleader1.1.player.q1,introleader1.1.player.q2,introleader1.1.player.q3,introleader1.1.player.q4,introleader1.1.player.q5,introleader1.1.player.q6,introleader1.1.player.q7,introleader1.1.group.id_in_subsession,introleader1.1.subsession.round_number
"11,ejzzfuen,60ec4f74749fe49b8f9a14fe,0,60,60,end,end,2021-07-15 16:43:00.462755,1,,,258.0,m5yzbsi5,,,,,0,0.0,1.0,2,,24.0,1,Group Member 2,""Group Member 1 and Group Member 2, and a Group Leader"",5,24.0,5,18.0,9.0,27.0,1,2,,27.0,,,,3,27.0,5,20.0,10.0,30.0,2,2,,20.0,,,,15,20.0,5,30.0,15.0,45.0,3,2,,31.0,,,,1,30.5,5,23.0,11.5,34.5,4,2,,22.0,,,,20,22.0,5,44.0,22.0,66.0,5,2,,28.0,,,,15,27.5,5,45.0,22.5,67.5,6,2,,27.0,,,,20,26.5,5,53.0,26.5,79.5,7,2,,31.0,,,,18,31.0,5,58.0,29.0,87.0,8,2,,27.0,,,,20,26.5,5,53.0,26.5,79.5,9,2,,21.0,,,,20,20.5,5,41.0,20.5,61.5,10,11,,0.0,10,100,1,3.0,4.0,4.0,2.5,2.5,5.0,4.0,4.285714285714286,1.3333333333333333,3.0,3,5,4,3,1,5,3,3,2,5,5,5,1,1,2,3,5,600,4,3,2,1,3,2.6,50.0,28.0,1,1,11,,0.0,5,5,5,5,5,5,3.0,Individualistic,1,1,11,,0.0,60ec4f74749fe49b8f9a14fe,5.94,Male,25,1,1,,,,,,,,,,,,,,,"
"12,austpfg9,60d7ca4ca0d9c4407d6caa9d,0,60,60,end,end,2021-07-15 16:44:41.547035,1,,,219.0,m5yzbsi5,,,,,0,0.0,1.0,3,,17.0,1,Group Leader,""Group Member 1 and Group Member 2, and a Group Leader"",12,17.0,5,18.0,9.0,27.0,1,3,,18.0,,,,12,18.0,5,20.0,10.0,30.0,2,3,,23.0,,,,12,23.0,5,30.0,15.0,45.0,3,3,,12.0,,,,20,11.5,5,23.0,11.5,34.5,4,3,,22.0,,,,20,22.0,5,44.0,22.0,66.0,5,3,,23.0,,,,20,22.5,5,45.0,22.5,67.5,6,3,,27.0,,,,20,26.5,5,53.0,26.5,79.5,7,3,,29.0,,,,20,29.0,5,58.0,29.0,87.0,8,3,,27.0,,,,20,26.5,5,53.0,26.5,79.5,9,3,,21.0,,,,20,20.5,5,41.0,20.5,61.5,10,12,,0.0,10,5,24,2.0,5.0,5.0,5.0,1.0,5.0,3.5,5.0,1.0,5.0,1,5,1,5,1,5,1,5,1,5,5,5,1,1,1,5,7,400,2,3,3,3,5,3.2,50.0,50.0,1,1,12,,0.0,4,4,6,6,4,4,3.0,Individualistic,1,1,12,,0.0,60d7ca4ca0d9c4407d6caa9d,5.38,Male,45,1,1,,,,,,,,,,,,,,,"
"13,p9pxamg4,60eedcc66b032ee0725f6eb9,0,60,60,end,end,2021-07-15 16:46:01.261224,1,,,236.0,m5yzbsi5,,,,,0,0.0,1.0,1,,24.0,1,,""Group Member 1 and Group Member 2, and a Group Leader"",8,24.0,6,24.0,12.0,36.0,1,1,,25.0,,,,8,25.0,6,26.0,13.0,39.0,2,1,,23.0,,,,8,23.0,6,22.0,11.0,33.0,3,1,,22.0,,,,8,22.0,6,20.0,10.0,30.0,4,1,,23.0,,,,6,22.5,6,17.0,8.5,25.5,5,1,,24.0,,,,6,24.0,6,20.0,10.0,30.0,6,1,,23.0,,,,7,22.5,6,19.0,9.5,28.5,7,1,,26.0,,,,5,25.5,6,21.0,10.5,31.5,8,1,,23.0,,,,7,22.5,6,19.0,9.5,28.5,9,1,,23.0,,,,8,22.5,6,21.0,10.5,31.5,10,13,,0.0,0,100,24,3.0,2.5,4.0,3.5,3.0,3.5,3.5,4.642857142857142,2.0,1.0,5,5,4,4,4,4,3,5,4,5,5,5,1,1,4,1,6,400,5,3,4,4,1,3.4,50.0,27.0,1,1,13,,0.0,2,9,8,4,5,8,2.0,Prosocial,1,1,13,,0.0,60eedcc66b032ee0725f6eb9,5.49,Female,23,1,1,,,,,,,,,,,,,,,"
"14,gtt8mo51,60eb387afe2488422966460e,0,60,60,end,end,2021-07-15 16:47:47.226339,1,,,247.0,m5yzbsi5,,,,,0,0.0,1.0,2,,26.0,1,Group Member 2,""Group Member 1 and Group Member 2, and a Group Leader"",6,26.0,6,24.0,12.0,36.0,1,2,,27.0,,,,6,27.0,6,26.0,13.0,39.0,2,2,,25.0,,,,6,25.0,6,22.0,11.0,33.0,3,2,,24.0,,,,6,24.0,6,20.0,10.0,30.0,4,2,,23.0,,,,6,22.5,6,17.0,8.5,25.5,5,2,,24.0,,,,6,24.0,6,20.0,10.0,30.0,6,2,,24.0,,,,6,23.5,6,19.0,9.5,28.5,7,2,,25.0,,,,6,24.5,6,21.0,10.5,31.5,8,2,,24.0,,,,6,23.5,6,19.0,9.5,28.5,9,2,,25.0,,,,6,24.5,6,21.0,10.5,31.5,10,14,,0.0,10,1,7,3.0,3.5,3.0,4.0,3.0,5.0,2.0,2.7142857142857144,2.0,3.0,3,3,2,3,1,4,3,4,3,5,4,4,2,2,2,3,2,0,4,3,3,4,1,3.0,50.0,0.0,1,1,14,,0.0,5,5,5,5,5,5,3.0,Individualistic,1,1,14,,0.0,60eb387afe2488422966460e,5.44,Male,37,1,1,,,,,,,,,,,,,,,"
"15,gnv0hat2,60ed3dbe0031b905913a748f,0,60,60,end,end,2021-07-15 16:48:02.193837,1,,,229.0,m5yzbsi5,,,,,0,0.0,1.0,3,,22.0,1,Group Leader,""Group Member 1 and Group Member 2, and a Group Leader"",10,22.0,6,24.0,12.0,36.0,1,3,,21.0,,,,12,21.0,6,26.0,13.0,39.0,2,3,,23.0,,,,8,23.0,6,22.0,11.0,33.0,3,3,,24.0,,,,6,24.0,6,20.0,10.0,30.0,4,3,,24.0,,,,5,23.5,6,17.0,8.5,25.5,5,3,,22.0,,,,8,22.0,6,20.0,10.0,30.0,6,3,,24.0,,,,6,23.5,6,19.0,9.5,28.5,7,3,,21.0,,,,10,20.5,6,21.0,10.5,31.5,8,3,,24.0,,,,6,23.5,6,19.0,9.5,28.5,9,3,,24.0,,,,7,23.5,6,21.0,10.5,31.5,10,15,,0.0,10,100,24,3.0,2.0,3.5,3.0,2.5,3.0,2.75,5.0,2.3333333333333335,4.0,5,5,5,4,4,3,4,5,3,4,5,5,2,1,4,4,7,100,1,1,2,2,3,1.8,50.0,30.0,1,1,15,,0.0,4,7,7,5,5,8,2.0,Prosocial,1,1,15,,0.0,60ed3dbe0031b905913a748f,5.38,Male,29,1,1,,,,,,,,,,,,,,,"
"16,2i3sw99o,60eed3287a20eb861830509c,0,60,60,end,end,2021-07-15 16:51:25.235824,1,,,236.0,m5yzbsi5,,,,,0,0.0,1.0,1,,28.0,1,,""Group Member 1 and Group Member 2, and a Group Leader"",20,27.5,7,55.0,27.5,82.5,1,1,,28.0,,,,20,27.5,7,55.0,27.5,82.5,2,1,,29.0,,,,15,28.5,7,47.0,23.5,70.5,3,1,,30.0,,,,5,30.0,7,30.0,15.0,45.0,4,1,,29.0,,,,3,28.5,7,23.0,11.5,34.5,5,1,,29.0,,,,2,29.0,7,22.0,11.0,33.0,6,1,,15.0,,,,10,15.0,7,10.0,5.0,15.0,7,1,,20.0,,,,0,20.0,7,0.0,0.0,0.0,8,1,,10.0,,,,20,10.0,7,20.0,10.0,30.0,9,1,,18.0,,,,5,17.5,7,5.0,2.5,7.5,10,16,,0.0,10,100,96,3.0,2.5,4.0,4.0,4.0,3.0,3.75,5.0,2.3333333333333335,3.0,5,5,3,3,4,4,3,5,5,4,5,5,1,3,3,3,7,500,2,1,1,3,1,1.6,50.0,0.0,1,1,16,,0.0,5,5,5,5,5,5,3.0,Individualistic,1,1,16,,0.0,60eed3287a20eb861830509c,5.22,Female,24,1,1,,,,,,,,,,,,,,,"
"17,r5amtwjb,60eee755aa04017046d1d3fa,0,60,60,end,end,2021-07-15 16:58:12.526885,1,,,259.0,m5yzbsi5,,,,,0,0.0,1.0,2,,28.0,1,Group Member 2,""Group Member 1 and Group Member 2, and a Group Leader"",20,27.5,7,55.0,27.5,82.5,1,2,,33.0,,,,15,32.5,7,55.0,27.5,82.5,2,2,,32.0,,,,12,31.5,7,47.0,23.5,70.5,3,2,,25.0,,,,10,25.0,7,30.0,15.0,45.0,4,2,,22.0,,,,10,21.5,7,23.0,11.5,34.5,5,2,,21.0,,,,10,21.0,7,22.0,11.0,33.0,6,2,,25.0,,,,0,25.0,7,10.0,5.0,15.0,7,2,,20.0,,,,0,20.0,7,0.0,0.0,0.0,8,2,,30.0,,,,0,30.0,7,20.0,10.0,30.0,9,2,,23.0,,,,0,22.5,7,5.0,2.5,7.5,10,17,,0.0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,0.5,0.8571428571428572,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,50.0,50.0,1,1,17,,0.0,5,5,5,5,5,5,3.0,Individualistic,1,1,17,,0.0,60eee755aa04017046d1d3fa,6.18,I do not want to inform,0,1,1,,,,,,,,,,,,,,,"
"18,x69ibcbg,testedobu4,0,60,60,end,end,2021-07-15 17:01:59.095863,1,,,246.0,m5yzbsi5,,,,,0,0.0,1.0,3,,33.0,1,Group Leader,""Group Member 1 and Group Member 2, and a Group Leader"",15,32.5,7,55.0,27.5,82.5,1,3,,28.0,,,,20,27.5,7,55.0,27.5,82.5,2,3,,24.0,,,,20,23.5,7,47.0,23.5,70.5,3,3,,20.0,,,,15,20.0,7,30.0,15.0,45.0,4,3,,22.0,,,,10,21.5,7,23.0,11.5,34.5,5,3,,21.0,,,,10,21.0,7,22.0,11.0,33.0,6,3,,25.0,,,,0,25.0,7,10.0,5.0,15.0,7,3,,20.0,,,,0,20.0,7,0.0,0.0,0.0,8,3,,30.0,,,,0,30.0,7,20.0,10.0,30.0,9,3,,23.0,,,,0,22.5,7,5.0,2.5,7.5,10,18,,0.0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,0.5,0.8571428571428572,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0,50.0,50.0,1,1,18,,0.0,5,5,5,5,5,5,3.0,Individualistic,1,1,18,,0.0,testedobu4,5.92,I do not want to inform,0,1,1,,,,,,,,,,,,,,,"
"19,dojbdvlh,60eae75a98beb3b27b868fea,0,60,60,end,end,2021-07-15 17:07:09.163752,1,,,221.0,m5yzbsi5,,,,,0,0.0,1.0,1,,20.0,1,,""Group Member 1 and Group Member 2, and a Group Leader"",15,20.0,8,30.0,15.0,45.0,1,1,,27.0,,,,5,26.5,8,23.0,11.5,34.5,2,1,,21.0,,,,8,21.0,8,18.0,9.0,27.0,3,1,,18.0,,,,10,17.5,8,15.0,7.5,22.5,4,1,,21.0,,,,10,20.5,8,21.0,10.5,31.5,5,1,,25.0,,,,10,25.0,8,30.0,15.0,45.0,6,1,,26.0,,,,8,26.0,8,28.0,14.0,42.0,7,1,,20.0,,,,12,20.0,8,24.0,12.0,36.0,8,1,,20.0,,,,10,20.0,8,20.0,10.0,30.0,9,1,,23.0,,,,10,22.5,8,25.0,12.5,37.5,10,19,,0.0,10,100,24,3.0,3.0,4.5,4.0,2.5,3.0,2.625,3.2142857142857144,1.3333333333333333,5.0,4,4,2,3,4,4,1,4,2,4,5,5,1,1,2,5,2,50,4,3,5,5,1,3.6,50.0,50.0,1,1,19,,0.0,2,9,9,5,5,8,2.0,Prosocial,1,1,19,,0.0,60eae75a98beb3b27b868fea,5.42,Female,29,1,1,,,,,,,,,,,,,,,"
"20,ejn88wrw,yuri,0,60,60,end,end,2021-07-15 17:14:28.268236,1,,,264.0,m5yzbsi5,,,,,0,0.0,1.0,2,,30.0,1,Group Member 2,""Group Member 1 and Group Member 2, and a Group Leader"",5,30.0,8,30.0,15.0,45.0,1,2,,22.0,,,,10,21.5,8,23.0,11.5,34.5,2,2,,29.0,,,,0,29.0,8,18.0,9.0,27.0,3,2,,28.0,,,,0,27.5,8,15.0,7.5,22.5,4,2,,21.0,,,,10,20.5,8,21.0,10.5,31.5,5,2,,25.0,,,,10,25.0,8,30.0,15.0,45.0,6,2,,24.0,,,,10,24.0,8,28.0,14.0,42.0,7,2,,32.0,,,,0,32.0,8,24.0,12.0,36.0,8,2,,30.0,,,,0,30.0,8,20.0,10.0,30.0,9,2,,23.0,,,,10,22.5,8,25.0,12.5,37.5,10,20,,0.0,5,5,47,0.0,3.0,3.5,2.5,1.5,3.0,2.0,2.857142857142857,3.6666666666666665,1.0,4,4,4,5,4,4,3,3,2,4,4,5,4,4,3,1,1,0,4,4,4,4,4,4.0,50.0,25.0,1,1,20,,0.0,1,9,9,9,1,9,3.0,Individualistic,1,1,20,,0.0,yuri,6.03,Male,29,1,1,,,,,,,,,,,,,,,"
"21,i9bkkzpy,Jelly,0,60,60,end,end,2021-07-15 17:16:49.551817,1,,,238.0,m5yzbsi5,,,,,0,0.0,1.0,3,,25.0,1,Group Leader,""Group Member 1 and Group Member 2, and a Group Leader"",10,25.0,8,30.0,15.0,45.0,1,3,,24.0,,,,8,23.5,8,23.0,11.5,34.5,2,3,,19.0,,,,10,19.0,8,18.0,9.0,27.0,3,3,,23.0,,,,5,22.5,8,15.0,7.5,22.5,4,3,,30.0,,,,1,29.5,8,21.0,10.5,31.5,5,3,,25.0,,,,10,25.0,8,30.0,15.0,45.0,6,3,,24.0,,,,10,24.0,8,28.0,14.0,42.0,7,3,,20.0,,,,12,20.0,8,24.0,12.0,36.0,8,3,,20.0,,,,10,20.0,8,20.0,10.0,30.0,9,3,,28.0,,,,5,27.5,8,25.0,12.5,37.5,10,21,,0.0,5,5,47,0.0,3.0,2.5,3.0,3.0,3.5,2.875,4.285714285714286,3.6666666666666665,1.0,4,3,4,3,3,4,4,4,3,4,5,5,3,4,4,1,5,150,5,3,2,5,3,3.6,50.0,50.0,1,1,21,,0.0,1,9,9,5,5,8,2.0,Prosocial,1,1,21,,0.0,Jelly,5.76,Male,32,1,1,,,,,,,,,,,,,,,"
22,28faunzt,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,22,,0.0,,,,,,1,,,,1,22,,0.0,,,,,,1,,,,2,22,,0.0,,,,,,1,,,,3,22,,0.0,,,,,,1,,,,4,22,,0.0,,,,,,1,,,,5,22,,0.0,,,,,,1,,,,6,22,,0.0,,,,,,1,,,,7,22,,0.0,,,,,,1,,,,8,22,,0.0,,,,,,1,,,,9,22,,0.0,,,,,,1,,,,10,22,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22,,0.0,,,,,,,,,1,1,22,,0.0,,,,,1,1,,,,,,,,,,,,,,,
23,vi3f6lfv,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,23,,0.0,,,,,,1,,,,1,23,,0.0,,,,,,1,,,,2,23,,0.0,,,,,,1,,,,3,23,,0.0,,,,,,1,,,,4,23,,0.0,,,,,,1,,,,5,23,,0.0,,,,,,1,,,,6,23,,0.0,,,,,,1,,,,7,23,,0.0,,,,,,1,,,,8,23,,0.0,,,,,,1,,,,9,23,,0.0,,,,,,1,,,,10,23,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,23,,0.0,,,,,,,,,1,1,23,,0.0,,,,,1,1,,,,,,,,,,,,,,,
24,pmfup4k9,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,24,,0.0,,,,,,1,,,,1,24,,0.0,,,,,,1,,,,2,24,,0.0,,,,,,1,,,,3,24,,0.0,,,,,,1,,,,4,24,,0.0,,,,,,1,,,,5,24,,0.0,,,,,,1,,,,6,24,,0.0,,,,,,1,,,,7,24,,0.0,,,,,,1,,,,8,24,,0.0,,,,,,1,,,,9,24,,0.0,,,,,,1,,,,10,24,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,24,,0.0,,,,,,,,,1,1,24,,0.0,,,,,1,1,,,,,,,,,,,,,,,
25,vr8twn9f,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,25,,0.0,,,,,,1,,,,1,25,,0.0,,,,,,1,,,,2,25,,0.0,,,,,,1,,,,3,25,,0.0,,,,,,1,,,,4,25,,0.0,,,,,,1,,,,5,25,,0.0,,,,,,1,,,,6,25,,0.0,,,,,,1,,,,7,25,,0.0,,,,,,1,,,,8,25,,0.0,,,,,,1,,,,9,25,,0.0,,,,,,1,,,,10,25,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,,0.0,,,,,,,,,1,1,25,,0.0,,,,,1,1,,,,,,,,,,,,,,,
26,qhb5vm66,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,26,,0.0,,,,,,1,,,,1,26,,0.0,,,,,,1,,,,2,26,,0.0,,,,,,1,,,,3,26,,0.0,,,,,,1,,,,4,26,,0.0,,,,,,1,,,,5,26,,0.0,,,,,,1,,,,6,26,,0.0,,,,,,1,,,,7,26,,0.0,,,,,,1,,,,8,26,,0.0,,,,,,1,,,,9,26,,0.0,,,,,,1,,,,10,26,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,26,,0.0,,,,,,,,,1,1,26,,0.0,,,,,1,1,,,,,,,,,,,,,,,
27,cb1lz81b,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,27,,0.0,,,,,,1,,,,1,27,,0.0,,,,,,1,,,,2,27,,0.0,,,,,,1,,,,3,27,,0.0,,,,,,1,,,,4,27,,0.0,,,,,,1,,,,5,27,,0.0,,,,,,1,,,,6,27,,0.0,,,,,,1,,,,7,27,,0.0,,,,,,1,,,,8,27,,0.0,,,,,,1,,,,9,27,,0.0,,,,,,1,,,,10,27,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0.0,,,,,,,,,1,1,27,,0.0,,,,,1,1,,,,,,,,,,,,,,,
28,r2t3bify,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,28,,0.0,,,,,,1,,,,1,28,,0.0,,,,,,1,,,,2,28,,0.0,,,,,,1,,,,3,28,,0.0,,,,,,1,,,,4,28,,0.0,,,,,,1,,,,5,28,,0.0,,,,,,1,,,,6,28,,0.0,,,,,,1,,,,7,28,,0.0,,,,,,1,,,,8,28,,0.0,,,,,,1,,,,9,28,,0.0,,,,,,1,,,,10,28,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,28,,0.0,,,,,,,,,1,1,28,,0.0,,,,,1,1,,,,,,,,,,,,,,,
29,fcm5tkk2,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,29,,0.0,,,,,,1,,,,1,29,,0.0,,,,,,1,,,,2,29,,0.0,,,,,,1,,,,3,29,,0.0,,,,,,1,,,,4,29,,0.0,,,,,,1,,,,5,29,,0.0,,,,,,1,,,,6,29,,0.0,,,,,,1,,,,7,29,,0.0,,,,,,1,,,,8,29,,0.0,,,,,,1,,,,9,29,,0.0,,,,,,1,,,,10,29,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,,0.0,,,,,,,,,1,1,29,,0.0,,,,,1,1,,,,,,,,,,,,,,,
30,0htnbnz1,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,30,,0.0,,,,,,1,,,,1,30,,0.0,,,,,,1,,,,2,30,,0.0,,,,,,1,,,,3,30,,0.0,,,,,,1,,,,4,30,,0.0,,,,,,1,,,,5,30,,0.0,,,,,,1,,,,6,30,,0.0,,,,,,1,,,,7,30,,0.0,,,,,,1,,,,8,30,,0.0,,,,,,1,,,,9,30,,0.0,,,,,,1,,,,10,30,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,,0.0,,,,,,,,,1,1,30,,0.0,,,,,1,1,,,,,,,,,,,,,,,
31,vw1dsk12,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,31,,0.0,,,,,,1,,,,1,31,,0.0,,,,,,1,,,,2,31,,0.0,,,,,,1,,,,3,31,,0.0,,,,,,1,,,,4,31,,0.0,,,,,,1,,,,5,31,,0.0,,,,,,1,,,,6,31,,0.0,,,,,,1,,,,7,31,,0.0,,,,,,1,,,,8,31,,0.0,,,,,,1,,,,9,31,,0.0,,,,,,1,,,,10,31,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31,,0.0,,,,,,,,,1,1,31,,0.0,,,,,1,1,,,,,,,,,,,,,,,
32,wd3png49,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,32,,0.0,,,,,,1,,,,1,32,,0.0,,,,,,1,,,,2,32,,0.0,,,,,,1,,,,3,32,,0.0,,,,,,1,,,,4,32,,0.0,,,,,,1,,,,5,32,,0.0,,,,,,1,,,,6,32,,0.0,,,,,,1,,,,7,32,,0.0,,,,,,1,,,,8,32,,0.0,,,,,,1,,,,9,32,,0.0,,,,,,1,,,,10,32,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,32,,0.0,,,,,,,,,1,1,32,,0.0,,,,,1,1,,,,,,,,,,,,,,,
33,jdghe8fx,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,33,,0.0,,,,,,1,,,,1,33,,0.0,,,,,,1,,,,2,33,,0.0,,,,,,1,,,,3,33,,0.0,,,,,,1,,,,4,33,,0.0,,,,,,1,,,,5,33,,0.0,,,,,,1,,,,6,33,,0.0,,,,,,1,,,,7,33,,0.0,,,,,,1,,,,8,33,,0.0,,,,,,1,,,,9,33,,0.0,,,,,,1,,,,10,33,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,33,,0.0,,,,,,,,,1,1,33,,0.0,,,,,1,1,,,,,,,,,,,,,,,
